invoiceID,customerID,prodID,saleDate,amt,qty,discounted
47801,35,69,2009-10-20,76038.69,173,0
47805,20,69,2006-07-21,25932.27,59,0
47924,26,69,2008-02-19,40876.29,93,0
47954,7,69,2006-03-20,35162.4,80,0
47969,40,69,2009-04-02,38678.64,88,0
48058,19,69,2006-11-05,65929.5,150,0
48098,5,69,2006-02-07,81752.58,186,0
48135,6,69,2008-10-26,61094.67,139,0
48189,7,69,2008-07-08,7032.48,16,0
48210,40,69,2008-12-08,79994.46,182,0
48213,24,69,2009-05-04,30327.57,69,0
48287,16,69,2010-08-11,7032.48,16,0
48299,15,69,2007-02-14,77357.28,176,0
48345,5,69,2009-07-21,86587.41,197,0
48368,15,69,2008-01-04,7032.48,16,0
48448,3,69,2007-02-09,65050.44,148,0
48509,18,69,2006-05-19,66369.03,151,0
48515,20,69,2010-04-24,27250.86,62,0
48517,17,69,2005-04-02,55820.31,127,0
48532,17,69,2005-03-28,44832.06,102,0
48617,3,69,2006-07-18,66808.56,152,0
48639,14,69,2007-03-29,44392.53,101,0
48702,30,69,2006-04-22,56259.84,128,0
48726,15,69,2008-07-31,79115.4,180,0
48731,16,69,2009-11-20,77796.81,177,0
48741,18,69,2006-10-05,48787.83,111,0
48825,11,69,2007-06-09,54062.19,123,0
48829,34,69,2005-05-02,52743.6,120,0
48917,37,69,2006-03-28,13185.9,30,0
48934,15,69,2006-03-17,87906,200,0
48971,39,69,2005-10-01,18020.73,41,0
48998,26,69,2007-10-25,84829.29,193,0
49150,40,69,2010-04-11,14504.49,33,0
49210,4,69,2005-03-08,36480.99,83,0
49339,36,69,2009-06-15,39557.7,90,0
49426,20,69,2007-05-19,18460.26,42,0
49430,33,69,2005-11-20,72961.98,166,0
49516,24,69,2005-07-09,66808.56,152,0
49702,37,69,2009-09-10,74720.1,170,0
49725,36,69,2006-05-18,20657.91,47,0
49734,29,69,2005-02-04,47469.24,108,0
49751,6,69,2006-01-28,42634.41,97,0
49755,17,69,2009-02-09,50545.95,115,0
49783,38,69,2005-11-25,39557.7,90,0
49825,32,69,2007-06-30,22855.56,52,0
49967,32,69,2009-06-11,67248.09,153,0
50028,5,69,2010-03-30,79554.93,181,0
50067,33,69,2008-08-18,69885.27,159,0
50132,27,69,2007-03-15,66369.03,151,0
50396,36,69,2006-03-21,28129.92,64,0
50429,35,69,2005-06-25,24613.68,56,0
50636,40,69,2006-08-18,39997.23,91,0
50797,22,69,2008-03-25,37360.05,85,0
50798,29,69,2006-07-29,36920.52,84,0
50824,31,69,2006-03-13,68566.68,156,0
50863,6,69,2006-03-23,77796.81,177,0
50886,11,69,2005-09-07,55380.78,126,0
50920,25,69,2007-08-13,42194.88,96,0
50938,28,69,2005-03-16,46590.18,106,0
50960,20,69,2005-02-07,22416.03,51,0
51030,31,69,2009-03-29,53622.66,122,0
51160,6,69,2010-07-28,13185.9,30,0
51166,23,69,2008-03-06,56699.37,129,0
51184,29,69,2007-08-11,8790.6,20,0
51266,2,69,2005-07-26,45271.59,103,0
51297,27,69,2010-02-20,29008.98,66,0
51336,9,69,2005-07-12,43953,100,0
51438,31,69,2008-02-25,87026.94,198,0
51683,18,69,2010-01-20,42634.41,97,0
51689,29,69,2008-08-10,49666.89,113,0
51742,15,69,2007-07-10,78675.87,179,0
51806,30,69,2008-07-13,10548.72,24,0
51838,35,69,2010-02-21,86587.41,197,0
51893,30,69,2005-04-24,64610.91,147,0
51973,23,69,2005-11-28,41315.82,94,0
52054,10,69,2007-10-24,83071.17,189,0
52230,15,69,2006-12-20,41315.82,94,0
52249,2,69,2009-01-17,17141.67,39,0
52292,10,69,2005-08-28,40876.29,93,0
52336,2,69,2006-05-19,70764.33,161,0
52368,16,69,2007-10-08,70324.8,160,0
52416,5,69,2006-01-23,33843.81,77,0
52460,38,69,2008-06-21,60215.61,137,0
52477,23,69,2008-11-21,75599.16,172,0
52490,4,69,2008-03-13,65929.5,150,0
52598,35,69,2008-03-27,16262.61,37,0
52604,14,69,2006-02-05,87906,200,0
52720,13,69,2009-06-04,53183.13,121,0
52749,6,69,2007-05-08,62852.79,143,0
52803,6,69,2007-10-06,12746.37,29,0
52902,23,69,2010-03-04,71203.86,162,0
52947,17,69,2009-09-30,16702.14,38,0
52991,28,69,2008-12-09,55380.78,126,0
53061,12,69,2010-10-13,65050.44,148,0
53075,35,69,2006-02-05,53622.66,122,0
53078,25,69,2010-05-13,62852.79,143,0
53191,40,69,2010-10-22,81313.05,185,0
53230,2,69,2010-09-01,75599.16,172,0
53278,25,69,2007-05-18,40876.29,93,0
53353,11,69,2009-07-24,18460.26,42,0
53411,36,69,2009-08-17,25492.74,58,0
53544,34,69,2006-04-07,65489.97,149,0
53558,36,69,2005-09-28,59776.08,136,0
53589,23,69,2005-06-19,15383.55,35,0
53604,15,69,2008-12-14,45271.59,103,0
53610,33,69,2010-04-07,65929.5,150,0
53621,16,69,2005-05-29,39997.23,91,0
53674,4,69,2007-01-09,85708.35,195,0
53746,27,69,2005-10-12,57138.9,130,0
53862,20,69,2005-05-31,87466.47,199,0
53891,24,69,2009-12-31,11427.78,26,0
53899,35,69,2007-12-21,83950.23,191,0
54177,25,69,2008-08-24,72522.45,165,0
54182,25,69,2005-08-24,32525.22,74,0
54195,5,69,2010-05-31,37360.05,85,0
54210,26,69,2007-03-14,82192.11,187,0
54290,14,69,2006-01-14,7032.48,16,0
54462,7,69,2008-02-15,76917.75,175,0
54557,6,69,2009-08-02,52743.6,120,0
54568,29,69,2006-02-09,87026.94,198,0
54677,4,69,2006-12-05,40436.76,92,0
54702,2,69,2005-09-05,58017.96,132,0
54708,34,69,2010-07-03,36920.52,84,0
54900,13,69,2010-05-05,41755.35,95,0
54926,20,69,2005-05-06,26811.33,61,0
54951,17,69,2007-11-16,32964.75,75,0
55033,14,69,2009-04-26,39557.7,90,0
55066,36,69,2005-11-18,47908.77,109,0
55082,30,69,2007-04-02,26811.33,61,0
55093,34,69,2008-02-11,22855.56,52,0
55106,12,69,2009-03-08,54941.25,125,0
55189,3,69,2009-07-07,86587.41,197,0
55370,24,69,2008-11-19,86147.88,196,0
55411,39,69,2008-05-30,9669.66,22,0
55479,33,69,2008-03-17,76038.69,173,0
55524,27,69,2010-03-23,73401.51,167,0
46,26,70,2007-12-04,57269.24,98,0
247,35,70,2007-11-09,30387.76,52,0
259,19,70,2006-12-30,74216.26,127,0
285,8,70,2005-04-10,72463.12,124,0
339,37,70,2008-08-24,102266.5,175,0
418,34,70,2009-01-20,68372.46,117,0
598,9,70,2008-10-09,116291.62,199,0
599,6,70,2009-06-10,23375.2,40,0
677,30,70,2008-03-31,31556.52,54,0
712,37,70,2009-09-22,26297.1,45,0
740,13,70,2009-04-15,111032.2,190,0
785,8,70,2010-01-09,97591.46,167,0
807,1,70,2005-08-24,46166.02,79,0
874,37,70,2007-08-21,23375.2,40,0
906,28,70,2006-06-22,106941.54,183,0
933,16,70,2009-01-06,27465.86,47,0
1059,21,70,2005-08-14,80644.44,138,0
1068,13,70,2008-12-22,19284.54,33,0
1427,6,70,2008-11-26,22790.82,39,0
1461,16,70,2005-05-30,56684.86,97,0
1487,6,70,2005-01-09,30972.14,53,0
1604,26,70,2010-06-09,21622.06,37,0
1636,39,70,2005-05-22,109279.06,187,0
1676,2,70,2009-07-19,75969.4,130,0
1763,2,70,2006-03-12,5843.8,10,0
1832,9,70,2009-11-18,107525.92,184,0
1835,23,70,2010-10-22,61944.28,106,0
1836,35,70,2008-11-18,12271.98,21,0
1858,29,70,2006-08-24,108110.3,185,0
1945,37,70,2009-04-17,50841.06,87,0
1956,40,70,2006-04-18,102266.5,175,0
2042,29,70,2007-03-25,80060.06,137,0
2045,29,70,2009-03-25,106941.54,183,0
2087,26,70,2010-04-24,56100.48,96,0
2211,36,70,2010-09-22,107525.92,184,0
2473,14,70,2005-11-11,28050.24,48,0
2509,34,70,2006-08-17,40322.22,69,0
2547,27,70,2005-03-31,63113.04,108,0
2776,7,70,2009-01-15,23959.58,41,0
2782,38,70,2010-02-28,47919.16,82,0
2875,2,70,2005-06-03,88825.76,152,0
3138,35,70,2010-10-29,113369.72,194,0
3184,28,70,2009-06-14,42659.74,73,0
3233,36,70,2007-03-06,35647.18,61,0
3234,36,70,2005-03-06,8765.7,15,0
3336,14,70,2009-07-26,82981.96,142,0
3417,3,70,2010-05-10,11103.22,19,0
3424,35,70,2007-07-09,91747.66,157,0
3440,29,70,2005-07-18,37400.32,64,0
3585,8,70,2007-05-24,42075.36,72,0
3710,9,70,2006-09-14,30387.76,52,0
3876,18,70,2008-02-09,44412.88,76,0
3879,26,70,2009-10-23,26297.1,45,0
3908,20,70,2008-12-31,112785.34,193,0
4029,33,70,2009-06-26,80644.44,138,0
4156,25,70,2008-02-09,99344.6,170,0
4225,2,70,2007-02-11,47334.78,81,0
4391,6,70,2008-03-06,101682.12,174,0
4544,33,70,2007-06-02,22206.44,38,0
4559,21,70,2007-02-26,47334.78,81,0
4563,14,70,2005-10-31,102850.88,176,0
4590,37,70,2009-11-07,92332.04,158,0
4703,20,70,2008-07-28,75969.4,130,0
4734,15,70,2010-05-27,49087.92,84,0
4736,11,70,2006-10-17,9350.08,16,0
4779,30,70,2006-10-20,12271.98,21,0
4784,25,70,2008-06-08,89994.52,154,0
4860,8,70,2006-01-04,80644.44,138,0
4868,2,70,2008-06-22,66034.94,113,0
4928,29,70,2007-09-10,90578.9,155,0
4959,35,70,2010-08-09,31556.52,54,0
5210,20,70,2009-08-11,86488.24,148,0
5256,9,70,2006-03-31,112785.34,193,0
5264,18,70,2008-01-16,104604.02,179,0
5297,7,70,2006-09-04,74216.26,127,0
5304,35,70,2010-01-30,108110.3,185,0
5314,39,70,2005-06-11,49672.3,85,0
5389,24,70,2007-08-13,48503.54,83,0
5421,6,70,2009-04-10,47334.78,81,0
5548,7,70,2010-10-06,37984.7,65,0
5592,8,70,2008-01-18,106357.16,182,0
5705,39,70,2009-02-16,61944.28,106,0
5746,19,70,2006-01-23,44997.26,77,0
5814,38,70,2005-01-19,108110.3,185,0
5918,14,70,2010-08-18,37400.32,64,0
5949,4,70,2008-03-21,35062.8,60,0
6020,3,70,2009-08-08,14609.5,25,0
6023,6,70,2005-10-10,63697.42,109,0
6069,7,70,2008-02-23,44412.88,76,0
6109,9,70,2009-12-09,46166.02,79,0
6169,15,70,2010-09-23,67203.7,115,0
6189,12,70,2008-08-18,98760.22,169,0
6222,22,70,2009-06-04,12271.98,21,0
6341,8,70,2010-01-20,80644.44,138,0
6503,14,70,2008-07-03,101097.74,173,0
6560,13,70,2005-12-24,9350.08,16,0
6596,20,70,2007-02-08,7012.56,12,0
6614,18,70,2006-01-06,16947.02,29,0
6695,38,70,2005-05-10,74216.26,127,0
6729,27,70,2008-02-10,84735.1,145,0
6808,30,70,2009-05-20,68956.84,118,0
6943,2,70,2006-01-13,73047.5,125,0
6980,31,70,2006-08-07,93500.8,160,0
7037,23,70,2007-10-12,35647.18,61,0
7053,21,70,2007-07-21,5843.8,10,0
7184,19,70,2005-03-11,22790.82,39,0
7215,21,70,2005-10-22,47919.16,82,0
7241,20,70,2010-04-13,20453.3,35,0
7494,36,70,2009-12-22,108110.3,185,0
7553,20,70,2009-07-23,96422.7,165,0
7565,34,70,2009-06-17,63113.04,108,0
7581,28,70,2009-07-22,110447.82,189,0
7678,24,70,2006-08-31,101097.74,173,0
7706,16,70,2010-02-17,20453.3,35,0
7713,21,70,2007-09-26,46166.02,79,0
7763,31,70,2006-11-16,74216.26,127,0
7969,17,70,2008-06-17,67788.08,116,0
8111,15,70,2006-08-19,52594.2,90,0
8191,10,70,2010-07-21,89994.52,154,0
8209,22,70,2007-10-01,64866.18,111,0
8253,29,70,2006-02-03,107525.92,184,0
8325,23,70,2009-06-02,107525.92,184,0
8393,32,70,2006-03-21,21037.68,36,0
8514,36,70,2009-12-04,44412.88,76,0
8619,2,70,2010-08-19,84150.72,144,0
8629,6,70,2006-01-27,116291.62,199,0
8662,5,70,2009-11-23,48503.54,83,0
8666,19,70,2009-08-12,116876,200,0
8768,11,70,2006-12-04,87657,150,0
8866,25,70,2009-10-30,58438,100,0
8926,31,70,2009-03-10,100513.36,172,0
9095,3,70,2007-04-01,37400.32,64,0
9241,7,70,2008-07-14,14609.5,25,0
9246,7,70,2007-07-02,95838.32,164,0
9338,20,70,2008-11-16,67788.08,116,0
9344,2,70,2009-08-07,90578.9,155,0
9351,2,70,2006-08-07,115122.86,197,0
9357,2,70,2008-05-02,85903.86,147,0
9391,10,70,2005-08-13,93500.8,160,0
9411,9,70,2006-12-27,25712.72,44,0
9544,40,70,2010-05-24,31556.52,54,0
9585,22,70,2010-09-01,104019.64,178,0
9621,27,70,2009-06-09,23375.2,40,0
9661,29,70,2007-12-08,25712.72,44,0
9687,29,70,2010-03-08,91163.28,156,0
9773,23,70,2008-01-20,103435.26,177,0
9850,31,70,2008-02-28,16947.02,29,0
9874,3,70,2009-11-22,54931.72,94,0
9923,15,70,2009-09-13,63113.04,108,0
9954,37,70,2007-10-16,29803.38,51,0
10100,26,70,2008-04-16,112200.96,192,0
10341,30,70,2007-09-11,52594.2,90,0
10342,30,70,2006-09-11,77138.16,132,0
10388,35,70,2007-12-25,74800.64,128,0
10395,5,70,2005-08-22,72463.12,124,0
10413,4,70,2005-04-06,49672.3,85,0
10485,3,70,2008-02-08,109279.06,187,0
10517,16,70,2005-07-31,61944.28,106,0
10565,30,70,2006-03-25,93500.8,160,0
10578,24,70,2007-03-10,22206.44,38,0
10581,39,70,2010-09-26,67203.7,115,0
10808,4,70,2010-06-22,72463.12,124,0
10815,24,70,2007-05-27,14025.12,24,0
10831,7,70,2007-02-17,30972.14,53,0
10863,14,70,2007-06-16,64281.8,110,0
10890,21,70,2005-10-04,35062.8,60,0
10912,5,70,2010-02-14,10518.84,18,0
10969,33,70,2005-11-28,79475.68,136,0
10998,9,70,2007-12-21,97591.46,167,0
11101,24,70,2007-04-30,73631.88,126,0
11324,27,70,2007-01-11,100513.36,172,0
11466,30,70,2009-08-11,39153.46,67,0
11488,1,70,2006-08-31,32725.28,56,0
11502,2,70,2009-10-24,55516.1,95,0
11616,12,70,2008-09-13,52009.82,89,0
11635,34,70,2008-05-17,50841.06,87,0
11645,31,70,2009-07-20,36231.56,62,0
11688,23,70,2008-05-01,35062.8,60,0
11832,40,70,2008-05-29,85903.86,147,0
11920,30,70,2005-04-17,78306.92,134,0
11923,35,70,2006-01-23,106357.16,182,0
11938,31,70,2006-04-23,63113.04,108,0
12006,22,70,2007-03-18,40322.22,69,0
12011,19,70,2007-01-28,54931.72,94,0
12202,36,70,2005-03-04,30972.14,53,0
12234,31,70,2005-05-02,12271.98,21,0
12280,5,70,2008-11-04,85903.86,147,0
12293,14,70,2008-10-01,90578.9,155,0
12321,20,70,2006-04-20,47334.78,81,0
12439,1,70,2005-12-01,29803.38,51,0
12446,2,70,2009-12-15,62528.66,107,0
12459,40,70,2006-08-21,83566.34,143,0
12531,30,70,2008-01-28,61359.9,105,0
12590,28,70,2008-11-15,77722.54,133,0
12621,36,70,2007-10-22,70125.6,120,0
12635,16,70,2006-09-04,108694.68,186,0
12665,22,70,2008-09-13,20453.3,35,0
12729,30,70,2005-12-03,98760.22,169,0
12788,21,70,2008-10-11,98175.84,168,0
12832,37,70,2008-10-05,83566.34,143,0
12851,33,70,2008-05-14,51425.44,88,0
12998,32,70,2005-12-14,99344.6,170,0
13298,24,70,2009-07-15,75969.4,130,0
13333,10,70,2005-03-04,115122.86,197,0
13354,32,70,2008-03-03,87072.62,149,0
13383,19,70,2006-05-12,90578.9,155,0
13410,26,70,2006-03-08,65450.56,112,0
13483,29,70,2008-04-06,20453.3,35,0
13673,30,70,2006-12-16,31556.52,54,0
13713,24,70,2006-01-24,93500.8,160,0
13732,35,70,2006-06-29,77722.54,133,0
13780,23,70,2010-02-16,29803.38,51,0
13893,31,70,2008-08-01,43244.12,74,0
13971,31,70,2008-04-01,99928.98,171,0
14104,12,70,2005-04-22,50841.06,87,0
14148,3,70,2006-12-04,75385.02,129,0
14168,34,70,2007-11-03,20453.3,35,0
14294,17,70,2006-08-06,16947.02,29,0
14350,2,70,2008-09-13,59022.38,101,0
14448,12,70,2007-12-26,21622.06,37,0
14585,25,70,2010-02-18,103435.26,177,0
14624,10,70,2005-11-12,82981.96,142,0
14645,9,70,2005-07-27,7012.56,12,0
14702,29,70,2010-06-23,108694.68,186,0
14729,30,70,2008-12-26,52009.82,89,0
14780,40,70,2010-08-29,44412.88,76,0
14822,11,70,2007-05-27,7596.94,13,0
14842,26,70,2007-08-16,85319.48,146,0
14858,38,70,2005-10-03,102266.5,175,0
15033,9,70,2007-07-23,61359.9,105,0
15074,34,70,2005-10-06,76553.78,131,0
15226,34,70,2005-10-03,56684.86,97,0
15360,36,70,2008-03-27,32725.28,56,0
15469,1,70,2006-06-28,37400.32,64,0
15748,18,70,2008-02-26,89994.52,154,0
15792,8,70,2009-02-13,92916.42,159,0
15824,26,70,2005-01-16,37984.7,65,0
15942,30,70,2007-12-24,50256.68,86,0
15951,12,70,2008-03-04,80644.44,138,0
15978,8,70,2009-03-05,67203.7,115,0
15989,6,70,2008-06-21,102266.5,175,0
16102,14,70,2007-06-13,91163.28,156,0
16151,4,70,2006-04-03,60191.14,103,0
16172,32,70,2007-07-04,81228.82,139,0
16191,4,70,2010-10-07,92332.04,158,0
16238,10,70,2005-10-06,113369.72,194,0
16262,11,70,2006-05-17,15778.26,27,0
16300,22,70,2007-03-07,105188.4,180,0
16314,16,70,2006-05-27,62528.66,107,0
16323,2,70,2005-01-05,49672.3,85,0
16354,6,70,2005-09-26,48503.54,83,0
16358,26,70,2006-12-12,40322.22,69,0
16398,27,70,2009-07-16,89410.14,153,0
16487,13,70,2009-08-26,7596.94,13,0
16513,26,70,2008-12-24,55516.1,95,0
16541,28,70,2009-05-28,17531.4,30,0
16647,37,70,2005-11-21,78306.92,134,0
16674,28,70,2010-07-09,56100.48,96,0
16706,28,70,2009-11-20,61944.28,106,0
16709,20,70,2006-01-14,96422.7,165,0
16824,25,70,2008-08-03,44412.88,76,0
16903,25,70,2006-04-09,84150.72,144,0
16918,33,70,2009-11-29,102850.88,176,0
17052,29,70,2007-07-04,37984.7,65,0
17102,22,70,2009-05-21,37400.32,64,0
17227,31,70,2005-06-08,99928.98,171,0
17341,36,70,2008-04-13,8765.7,15,0
17351,31,70,2005-03-01,18115.78,31,0
17376,28,70,2009-10-07,20453.3,35,0
17446,12,70,2007-08-16,38569.08,66,0
17611,3,70,2008-08-29,85319.48,146,0
17627,11,70,2009-09-12,37984.7,65,0
17647,34,70,2005-10-17,36815.94,63,0
17663,30,70,2010-07-19,104019.64,178,0
17678,26,70,2008-09-01,95838.32,164,0
17893,38,70,2010-01-03,16947.02,29,0
18249,6,70,2005-04-24,17531.4,30,0
18400,10,70,2007-02-09,19284.54,33,0
18429,9,70,2009-04-26,89410.14,153,0
18682,2,70,2008-08-06,37400.32,64,0
18703,27,70,2006-04-19,94669.56,162,0
18731,34,70,2007-04-20,89994.52,154,0
18794,5,70,2009-09-17,39153.46,67,0
18809,32,70,2006-09-18,92332.04,158,0
18814,1,70,2006-07-03,113369.72,194,0
18820,36,70,2005-06-01,75385.02,129,0
18896,37,70,2005-12-10,68372.46,117,0
18934,10,70,2010-01-26,7596.94,13,0
18976,3,70,2008-11-28,56684.86,97,0
18997,1,70,2009-06-05,61944.28,106,0
19035,29,70,2010-02-14,42659.74,73,0
19104,24,70,2006-08-16,37984.7,65,0
19147,30,70,2005-03-20,50841.06,87,0
19165,4,70,2007-12-30,30972.14,53,0
19172,36,70,2009-04-27,54347.34,93,0
19196,32,70,2010-07-31,21037.68,36,0
19300,3,70,2005-03-10,97007.08,166,0
19325,20,70,2010-07-27,49087.92,84,0
19330,21,70,2009-01-21,102266.5,175,0
19405,27,70,2006-05-20,91163.28,156,0
19415,37,70,2007-05-14,44412.88,76,0
19432,18,70,2006-05-16,33309.66,57,0
19477,29,70,2006-03-29,27465.86,47,0
19653,14,70,2010-04-16,48503.54,83,0
19698,34,70,2007-10-09,23375.2,40,0
19749,22,70,2006-12-23,52594.2,90,0
19824,6,70,2005-12-04,85319.48,146,0
19856,36,70,2005-12-09,59606.76,102,0
19874,8,70,2008-11-01,37984.7,65,0
19890,35,70,2010-05-26,112785.34,193,0
19901,1,70,2009-12-27,63697.42,109,0
19958,7,70,2009-08-30,63113.04,108,0
19990,40,70,2008-02-27,38569.08,66,0
20037,16,70,2006-12-27,27465.86,47,0
20052,20,70,2006-06-29,71294.36,122,0
20089,38,70,2007-08-14,66034.94,113,0
20131,28,70,2010-02-21,84735.1,145,0
20138,12,70,2006-09-11,64281.8,110,0
20403,21,70,2005-04-06,95253.94,163,0
20488,38,70,2007-12-05,81813.2,140,0
20527,34,70,2006-06-14,17531.4,30,0
20530,38,70,2009-10-11,43828.5,75,0
20543,11,70,2009-08-15,84735.1,145,0
20577,39,70,2008-12-09,36231.56,62,0
20676,25,70,2010-05-24,102266.5,175,0
20725,1,70,2007-12-18,25712.72,44,0
20760,33,70,2007-08-13,92332.04,158,0
20793,1,70,2007-12-02,26297.1,45,0
20812,25,70,2008-05-12,56684.86,97,0
20887,19,70,2006-09-16,75969.4,130,0
20913,13,70,2005-11-06,23959.58,41,0
20923,11,70,2008-01-31,10518.84,18,0
20943,35,70,2009-06-13,54931.72,94,0
20988,23,70,2009-05-05,32140.9,55,0
21010,34,70,2006-06-18,71294.36,122,0
21042,30,70,2008-03-02,92916.42,159,0
21098,27,70,2009-05-21,81813.2,140,0
21103,6,70,2010-06-10,94669.56,162,0
21134,29,70,2010-10-24,110447.82,189,0
21163,26,70,2008-09-24,54931.72,94,0
21197,27,70,2005-10-31,68956.84,118,0
21235,19,70,2009-08-07,62528.66,107,0
21261,37,70,2005-04-09,26297.1,45,0
21274,16,70,2008-08-23,111032.2,190,0
21326,25,70,2005-06-19,17531.4,30,0
21422,24,70,2010-10-17,114538.48,196,0
21496,39,70,2007-02-06,95838.32,164,0
21605,15,70,2007-03-31,63113.04,108,0
21651,23,70,2008-04-16,94085.18,161,0
21693,36,70,2006-01-15,82981.96,142,0
21800,23,70,2006-07-15,57853.62,99,0
21846,30,70,2010-08-03,91163.28,156,0
21920,30,70,2006-11-09,60775.52,104,0
21957,23,70,2008-06-22,63113.04,108,0
22104,23,70,2005-09-04,92332.04,158,0
22114,31,70,2006-01-31,29219,50,0
22162,7,70,2007-09-30,29803.38,51,0
22173,32,70,2010-05-27,21622.06,37,0
22203,34,70,2009-12-05,23959.58,41,0
22305,30,70,2007-02-22,42075.36,72,0
22379,17,70,2005-08-18,86488.24,148,0
22399,3,70,2010-06-04,14609.5,25,0
22441,13,70,2007-08-07,94669.56,162,0
22489,2,70,2009-09-30,43244.12,74,0
22548,6,70,2009-05-11,8765.7,15,0
22629,3,70,2010-03-30,85319.48,146,0
22680,24,70,2010-04-02,64281.8,110,0
22690,19,70,2006-06-02,110447.82,189,0
22849,37,70,2008-11-08,67203.7,115,0
22881,39,70,2009-02-28,5843.8,10,0
22968,23,70,2010-01-02,54347.34,93,0
23044,34,70,2005-06-09,63113.04,108,0
23084,32,70,2006-08-10,10518.84,18,0
23113,5,70,2006-11-01,102266.5,175,0
23118,13,70,2005-04-07,36231.56,62,0
23137,12,70,2005-08-31,83566.34,143,0
23178,2,70,2009-11-23,94085.18,161,0
23190,30,70,2005-02-22,17531.4,30,0
23257,13,70,2007-10-31,44412.88,76,0
23258,22,70,2005-02-15,46166.02,79,0
23497,6,70,2008-03-10,116291.62,199,0
23601,10,70,2009-08-15,33309.66,57,0
23675,36,70,2009-12-18,31556.52,54,0
23773,34,70,2010-10-29,95838.32,164,0
23803,21,70,2007-08-31,16362.64,28,0
24017,32,70,2008-07-17,97007.08,166,0
24105,6,70,2005-11-09,112785.34,193,0
24178,31,70,2008-11-08,60191.14,103,0
24234,30,70,2006-12-12,81813.2,140,0
24270,16,70,2010-05-12,44997.26,77,0
24334,40,70,2007-04-23,8765.7,15,0
24378,18,70,2009-07-16,57853.62,99,0
24448,38,70,2007-11-05,68956.84,118,0
24499,29,70,2010-03-15,40322.22,69,0
24538,2,70,2007-10-01,54931.72,94,0
24659,27,70,2009-07-08,57853.62,99,0
24693,39,70,2009-03-19,97591.46,167,0
24717,38,70,2005-11-30,22790.82,39,0
25001,34,70,2005-01-18,17531.4,30,0
25065,20,70,2008-04-27,112200.96,192,0
25089,3,70,2010-07-31,25712.72,44,0
25212,24,70,2010-04-27,39153.46,67,0
25249,13,70,2005-12-21,76553.78,131,0
25348,28,70,2005-06-12,15193.88,26,0
25463,24,70,2008-10-23,20453.3,35,0
25518,15,70,2005-12-25,71878.74,123,0
25549,3,70,2006-10-05,28634.62,49,0
25650,40,70,2005-09-07,97007.08,166,0
25671,19,70,2008-08-15,73047.5,125,0
25718,9,70,2007-12-16,6428.18,11,0
25945,15,70,2005-10-27,68372.46,117,0
25962,5,70,2008-05-15,80644.44,138,0
25995,2,70,2009-03-19,53178.58,91,0
26130,23,70,2009-08-20,11103.22,19,0
26155,27,70,2005-09-29,44412.88,76,0
26174,5,70,2009-03-06,47334.78,81,0
26259,8,70,2007-07-29,112785.34,193,0
26353,9,70,2005-06-21,49672.3,85,0
26427,7,70,2006-09-15,66034.94,113,0
26431,3,70,2006-04-01,45581.64,78,0
26438,10,70,2007-11-27,110447.82,189,0
26489,30,70,2006-02-06,59606.76,102,0
26657,40,70,2007-02-23,7012.56,12,0
26709,10,70,2006-07-10,27465.86,47,0
26782,29,70,2007-02-07,59606.76,102,0
26813,40,70,2008-11-03,6428.18,11,0
26903,2,70,2010-06-21,61359.9,105,0
27031,18,70,2005-09-17,64281.8,110,0
27184,16,70,2006-03-20,19868.92,34,0
27270,1,70,2005-11-10,7596.94,13,0
27280,1,70,2008-11-10,30387.76,52,0
27401,14,70,2010-10-17,60191.14,103,0
27447,32,70,2006-08-28,102850.88,176,0
27465,13,70,2006-05-11,14609.5,25,0
27474,20,70,2006-05-24,15193.88,26,0
27482,21,70,2010-04-13,16362.64,28,0
27493,3,70,2008-03-06,15193.88,26,0
27599,21,70,2005-02-18,28050.24,48,0
27628,16,70,2009-10-04,44997.26,77,0
27677,37,70,2009-01-20,82397.58,141,0
28057,6,70,2007-08-31,86488.24,148,0
28223,32,70,2009-05-15,111032.2,190,0
28230,20,70,2005-04-22,110447.82,189,0
28264,39,70,2010-10-01,71878.74,123,0
28352,12,70,2010-05-14,39737.84,68,0
28385,35,70,2009-01-15,35647.18,61,0
28408,27,70,2008-06-03,88241.38,151,0
28516,18,70,2010-03-24,24543.96,42,0
28686,16,70,2005-09-19,16947.02,29,0
28753,35,70,2009-05-05,53762.96,92,0
28777,30,70,2005-10-24,78306.92,134,0
28846,4,70,2008-04-18,50841.06,87,0
29063,30,70,2005-05-18,99344.6,170,0
29071,24,70,2005-01-28,97007.08,166,0
29104,8,70,2008-09-21,108110.3,185,0
29114,8,70,2007-09-21,53762.96,92,0
29162,6,70,2009-05-13,106357.16,182,0
29239,21,70,2005-05-06,112200.96,192,0
29309,29,70,2009-08-24,18115.78,31,0
29334,19,70,2007-11-25,71294.36,122,0
29355,12,70,2008-01-07,17531.4,30,0
29475,2,70,2010-08-09,60775.52,104,0
29491,11,70,2010-03-25,95838.32,164,0
29588,32,70,2006-12-02,37984.7,65,0
29799,36,70,2008-12-23,99344.6,170,0
29804,30,70,2005-01-31,9934.46,17,0
29854,33,70,2009-11-18,55516.1,95,0
29880,30,70,2006-12-29,52594.2,90,0
29939,18,70,2006-11-15,18115.78,31,0
29959,27,70,2007-04-21,61944.28,106,0
30023,15,70,2009-10-17,57853.62,99,0
30026,25,70,2008-05-28,39737.84,68,0
