invoiceID,customerID,prodID,saleDate,amt,qty,discounted,orderDate,shippingMethod,orderMethod,paymentMethod,shippingCost,division
19484,5,52,2009-08-18,63009.63,109,0,,,,,,TPCW
19838,20,52,2010-05-06,19654.38,34,0,,,,,,TPCW
19864,20,52,2006-10-24,43933.32,76,0,,,,,,TPCW
19899,29,52,2009-02-05,49714.02,86,0,,,,,,TPCW
19980,7,52,2010-03-02,97115.76,168,0,,,,,,TPCW
20007,24,52,2008-09-03,29481.57,51,0,,,,,,TPCW
20041,4,52,2006-11-22,30059.64,52,0,,,,,,TPCW
20169,3,52,2007-01-19,105208.74,182,0,,,,,,TPCW
20172,21,52,2008-05-15,19076.31,33,0,,,,,,TPCW
20265,21,52,2009-08-03,75727.17,131,0,,,,,,TPCW
20443,8,52,2005-01-12,57228.93,99,0,,,,,,TPCW
20515,10,52,2009-06-22,12139.47,21,0,,,,,,TPCW
20531,34,52,2009-07-04,12139.47,21,0,,,,,,TPCW
20718,32,52,2008-01-19,14451.75,25,0,,,,,,TPCW
20733,10,52,2005-06-11,103474.53,179,0,,,,,,TPCW
20745,27,52,2007-07-23,102318.39,177,0,,,,,,TPCW
20847,40,52,2009-08-30,98271.9,170,0,,,,,,TPCW
20864,27,52,2006-02-22,43933.32,76,0,,,,,,TPCW
20890,36,52,2006-10-27,61275.42,106,0,,,,,,TPCW
20920,2,52,2007-09-14,68790.33,119,0,,,,,,TPCW
21052,6,52,2008-11-24,15029.82,26,0,,,,,,TPCW
21094,27,52,2007-05-21,106364.88,184,0,,,,,,TPCW
21119,18,52,2006-10-31,77461.38,134,0,,,,,,TPCW
21144,2,52,2008-01-14,53182.44,92,0,,,,,,TPCW
21198,1,52,2009-09-28,86710.5,150,0,,,,,,TPCW
21220,3,52,2008-09-26,7514.91,13,0,,,,,,TPCW
21226,21,52,2010-01-16,38152.62,66,0,,,,,,TPCW
21352,15,52,2007-05-19,41621.04,72,0,,,,,,TPCW
21540,7,52,2007-11-05,24278.94,42,0,,,,,,TPCW
21559,29,52,2006-02-08,107521.02,186,0,,,,,,TPCW
21564,12,52,2008-02-06,54916.65,95,0,,,,,,TPCW
21823,16,52,2005-12-27,115035.93,199,0,,,,,,TPCW
21924,5,52,2006-09-12,45667.53,79,0,,,,,,TPCW
21928,36,52,2007-10-06,68790.33,119,0,,,,,,TPCW
21937,18,52,2007-12-12,76883.31,133,0,,,,,,TPCW
21963,3,52,2005-11-07,31215.78,54,0,,,,,,TPCW
22005,27,52,2005-04-09,64743.84,112,0,,,,,,TPCW
22116,22,52,2010-01-05,93069.27,161,0,,,,,,TPCW
22146,12,52,2009-08-15,47979.81,83,0,,,,,,TPCW
22162,7,52,2007-09-30,36418.41,63,0,,,,,,TPCW
22192,31,52,2008-12-19,108099.09,187,0,,,,,,TPCW
22314,20,52,2009-10-03,21966.66,38,0,,,,,,TPCW
22383,25,52,2009-08-25,54916.65,95,0,,,,,,TPCW
22464,14,52,2007-06-26,39308.76,68,0,,,,,,TPCW
22495,33,52,2007-01-20,39886.83,69,0,,,,,,TPCW
22636,6,52,2010-05-08,30059.64,52,0,,,,,,TPCW
22646,26,52,2006-04-26,88444.71,153,0,,,,,,TPCW
22676,23,52,2008-12-19,31215.78,54,0,,,,,,TPCW
22956,34,52,2009-04-08,72258.75,125,0,,,,,,TPCW
22996,32,52,2006-05-01,11561.4,20,0,,,,,,TPCW
23007,32,52,2009-12-12,50870.16,88,0,,,,,,TPCW
23054,39,52,2006-10-20,97115.76,168,0,,,,,,TPCW
23083,32,52,2007-08-10,76883.31,133,0,,,,,,TPCW
23186,20,52,2005-12-08,71102.61,123,0,,,,,,TPCW
23220,31,52,2008-11-13,84398.22,146,0,,,,,,TPCW
23337,9,52,2008-05-01,16764.03,29,0,,,,,,TPCW
23339,32,52,2007-02-05,55494.72,96,0,,,,,,TPCW
23403,2,52,2010-05-10,53760.51,93,0,,,,,,TPCW
23488,24,52,2008-12-02,93069.27,161,0,,,,,,TPCW
23518,26,52,2007-05-11,29481.57,51,0,,,,,,TPCW
23577,25,52,2010-03-07,61853.49,107,0,,,,,,TPCW
23616,19,52,2009-01-03,34106.13,59,0,,,,,,TPCW
23828,15,52,2005-11-20,60119.28,104,0,,,,,,TPCW
23832,23,52,2010-09-18,24278.94,42,0,,,,,,TPCW
23863,3,52,2009-01-14,23122.8,40,0,,,,,,TPCW
24161,27,52,2009-04-07,65321.91,113,0,,,,,,TPCW
24272,40,52,2008-10-06,92491.2,160,0,,,,,,TPCW
24274,20,52,2008-03-13,5780.7,10,0,,,,,,TPCW
24360,23,52,2009-12-21,57807,100,0,,,,,,TPCW
24483,35,52,2008-09-13,33528.06,58,0,,,,,,TPCW
24518,4,52,2005-10-04,41042.97,71,0,,,,,,TPCW
24584,5,52,2009-10-21,37574.55,65,0,,,,,,TPCW
24595,5,52,2008-11-18,76305.24,132,0,,,,,,TPCW
24599,38,52,2006-02-03,101162.25,175,0,,,,,,TPCW
24605,38,52,2009-02-03,79773.66,138,0,,,,,,TPCW
24678,22,52,2010-02-25,89022.78,154,0,,,,,,TPCW
24687,39,52,2006-03-19,28903.5,50,0,,,,,,TPCW
24747,36,52,2010-06-29,86132.43,149,0,,,,,,TPCW
25031,21,52,2005-05-01,12139.47,21,0,,,,,,TPCW
25103,31,52,2005-11-15,23700.87,41,0,,,,,,TPCW
25166,28,52,2006-11-28,64743.84,112,0,,,,,,TPCW
25306,35,52,2010-10-15,71102.61,123,0,,,,,,TPCW
25322,24,52,2008-07-01,89600.85,155,0,,,,,,TPCW
25373,39,52,2007-12-29,56072.79,97,0,,,,,,TPCW
25424,8,52,2006-07-12,95959.62,166,0,,,,,,TPCW
25487,20,52,2006-04-09,34106.13,59,0,,,,,,TPCW
25539,21,52,2005-11-25,33528.06,58,0,,,,,,TPCW
25557,23,52,2005-03-16,109833.3,190,0,,,,,,TPCW
25576,28,52,2005-09-11,39886.83,69,0,,,,,,TPCW
25580,14,52,2008-04-17,69946.47,121,0,,,,,,TPCW
25606,1,52,2006-05-07,11561.4,20,0,,,,,,TPCW
25728,40,52,2005-08-09,54338.58,94,0,,,,,,TPCW
25758,17,52,2010-03-26,86132.43,149,0,,,,,,TPCW
25782,20,52,2007-03-11,51448.23,89,0,,,,,,TPCW
25799,4,52,2005-08-25,73992.96,128,0,,,,,,TPCW
25892,1,52,2005-10-15,78617.52,136,0,,,,,,TPCW
25895,6,52,2010-10-09,17920.17,31,0,,,,,,TPCW
25950,23,52,2006-03-12,53760.51,93,0,,,,,,TPCW
26062,5,52,2006-08-03,73414.89,127,0,,,,,,TPCW
26073,4,52,2009-08-12,6358.77,11,0,,,,,,TPCW
26079,33,52,2008-10-11,98271.9,170,0,,,,,,TPCW
26089,40,52,2005-04-22,43355.25,75,0,,,,,,TPCW
26106,28,52,2008-12-10,73414.89,127,0,,,,,,TPCW
26111,17,52,2010-01-05,93647.34,162,0,,,,,,TPCW
26217,8,52,2009-11-01,31793.85,55,0,,,,,,TPCW
26222,29,52,2005-11-27,8092.98,14,0,,,,,,TPCW
26356,16,52,2006-08-18,85554.36,148,0,,,,,,TPCW
26367,3,52,2010-08-04,89022.78,154,0,,,,,,TPCW
26495,33,52,2006-11-08,23122.8,40,0,,,,,,TPCW
26652,26,52,2009-10-17,53182.44,92,0,,,,,,TPCW
26856,37,52,2005-09-16,106364.88,184,0,,,,,,TPCW
26894,37,52,2006-09-14,24857.01,43,0,,,,,,TPCW
26898,31,52,2006-02-27,55494.72,96,0,,,,,,TPCW
26940,32,52,2009-01-31,90178.92,156,0,,,,,,TPCW
27038,35,52,2009-09-04,56650.86,98,0,,,,,,TPCW
27073,2,52,2007-03-26,21388.59,37,0,,,,,,TPCW
27086,39,52,2009-02-03,42199.11,73,0,,,,,,TPCW
27237,29,52,2005-09-30,109833.3,190,0,,,,,,TPCW
27260,1,52,2005-09-20,70524.54,122,0,,,,,,TPCW
27283,8,52,2010-10-22,22544.73,39,0,,,,,,TPCW
27287,19,52,2009-06-20,65899.98,114,0,,,,,,TPCW
27378,9,52,2008-04-24,90756.99,157,0,,,,,,TPCW
27611,40,52,2005-01-05,77461.38,134,0,,,,,,TPCW
27711,25,52,2007-03-30,60697.35,105,0,,,,,,TPCW
27785,16,52,2009-11-04,20810.52,36,0,,,,,,TPCW
27816,25,52,2007-03-25,49135.95,85,0,,,,,,TPCW
27875,3,52,2006-09-21,17342.1,30,0,,,,,,TPCW
27924,39,52,2009-12-20,31793.85,55,0,,,,,,TPCW
27989,22,52,2008-05-14,48557.88,84,0,,,,,,TPCW
28048,33,52,2007-11-09,58963.14,102,0,,,,,,TPCW
28093,24,52,2009-02-14,7514.91,13,0,,,,,,TPCW
28163,25,52,2005-12-20,43355.25,75,0,,,,,,TPCW
28284,20,52,2009-10-28,56650.86,98,0,,,,,,TPCW
28372,10,52,2008-06-13,106942.95,185,0,,,,,,TPCW
28477,38,52,2009-05-03,9249.12,16,0,,,,,,TPCW
28480,3,52,2010-07-24,97693.83,169,0,,,,,,TPCW
28516,18,52,2010-03-24,84976.29,147,0,,,,,,TPCW
28549,1,52,2006-05-16,101162.25,175,0,,,,,,TPCW
28570,21,52,2009-10-05,30637.71,53,0,,,,,,TPCW
28573,32,52,2008-05-30,106942.95,185,0,,,,,,TPCW
28663,18,52,2007-06-17,5780.7,10,0,,,,,,TPCW
28813,8,52,2006-09-18,31793.85,55,0,,,,,,TPCW
28877,11,52,2008-06-21,98271.9,170,0,,,,,,TPCW
28884,13,52,2010-04-16,76305.24,132,0,,,,,,TPCW
28903,15,52,2010-02-05,112145.58,194,0,,,,,,TPCW
28979,40,52,2007-02-07,106364.88,184,0,,,,,,TPCW
29002,34,52,2008-09-10,22544.73,39,0,,,,,,TPCW
29015,20,52,2007-04-11,6358.77,11,0,,,,,,TPCW
29180,40,52,2006-05-04,111567.51,193,0,,,,,,TPCW
29190,19,52,2005-11-28,89022.78,154,0,,,,,,TPCW
29267,16,52,2008-06-01,7514.91,13,0,,,,,,TPCW
29314,7,52,2008-12-05,27169.29,47,0,,,,,,TPCW
29337,36,52,2008-12-17,102318.39,177,0,,,,,,TPCW
29378,13,52,2010-10-04,12717.54,22,0,,,,,,TPCW
29402,32,52,2010-07-13,79773.66,138,0,,,,,,TPCW
29461,15,52,2005-11-25,8671.05,15,0,,,,,,TPCW
29548,23,52,2006-08-24,66478.05,115,0,,,,,,TPCW
29638,35,52,2007-05-23,15607.89,27,0,,,,,,TPCW
29661,3,52,2008-04-09,73992.96,128,0,,,,,,TPCW
29821,37,52,2005-11-27,60697.35,105,0,,,,,,TPCW
29839,19,52,2005-05-23,115614,200,0,,,,,,TPCW
29899,39,52,2010-06-20,46823.67,81,0,,,,,,TPCW
29919,40,52,2009-08-31,31793.85,55,0,,,,,,TPCW
29971,33,52,2008-12-12,93647.34,162,0,,,,,,TPCW
30046,6,52,2008-02-16,53182.44,92,0,,,,,,TPCW
30244,18,52,2005-09-30,88444.71,153,0,,,,,,TPCW
30271,2,52,2009-07-24,28903.5,50,0,,,,,,TPCW
30278,27,52,2009-12-14,106942.95,185,0,,,,,,TPCW
30282,7,52,2006-10-07,11561.4,20,0,,,,,,TPCW
30299,17,52,2005-05-11,35840.34,62,0,,,,,,TPCW
30302,26,52,2007-01-16,110989.44,192,0,,,,,,TPCW
30368,23,52,2008-11-18,58385.07,101,0,,,,,,TPCW
30490,11,52,2009-02-08,80351.73,139,0,,,,,,TPCW
30575,12,52,2006-10-04,70524.54,122,0,,,,,,TPCW
30589,24,52,2005-04-21,50292.09,87,0,,,,,,TPCW
30619,13,52,2006-10-29,17920.17,31,0,,,,,,TPCW
30625,21,52,2006-08-13,86132.43,149,0,,,,,,TPCW
30661,29,52,2008-03-14,41042.97,71,0,,,,,,TPCW
30811,11,52,2010-06-14,81507.87,141,0,,,,,,TPCW
30847,38,52,2006-05-06,106364.88,184,0,,,,,,TPCW
30884,25,52,2006-06-27,67634.19,117,0,,,,,,TPCW
30885,8,52,2008-01-30,28325.43,49,0,,,,,,TPCW
30935,12,52,2008-02-25,49714.02,86,0,,,,,,TPCW
30936,10,52,2010-10-20,45667.53,79,0,,,,,,TPCW
30946,4,52,2005-01-23,10405.26,18,0,,,,,,TPCW
30975,37,52,2006-10-10,80351.73,139,0,,,,,,TPCW
31109,28,52,2010-03-25,106942.95,185,0,,,,,,TPCW
31125,38,52,2005-11-21,52604.37,91,0,,,,,,TPCW
31214,30,52,2009-02-26,110411.37,191,0,,,,,,TPCW
31248,26,52,2005-11-05,114457.86,198,0,,,,,,TPCW
31403,13,52,2008-04-27,95381.55,165,0,,,,,,TPCW
31526,17,52,2005-04-19,91913.13,159,0,,,,,,TPCW
31607,2,52,2008-04-05,78617.52,136,0,,,,,,TPCW
31626,29,52,2006-11-27,17920.17,31,0,,,,,,TPCW
31632,2,52,2006-04-16,80929.8,140,0,,,,,,TPCW
31634,36,52,2009-09-04,36418.41,63,0,,,,,,TPCW
31635,36,52,2007-09-04,15607.89,27,0,,,,,,TPCW
31733,20,52,2009-07-27,8671.05,15,0,,,,,,TPCW
31750,6,52,2008-05-25,32949.99,57,0,,,,,,TPCW
31954,16,52,2005-06-03,78039.45,135,0,,,,,,TPCW
32134,24,52,2010-04-08,72836.82,126,0,,,,,,TPCW
32146,8,52,2007-09-16,27169.29,47,0,,,,,,TPCW
32161,39,52,2006-07-07,39886.83,69,0,,,,,,TPCW
32202,10,52,2005-05-13,63587.7,110,0,,,,,,TPCW
32217,4,52,2005-12-14,85554.36,148,0,,,,,,TPCW
32225,17,52,2005-08-07,112145.58,194,0,,,,,,TPCW
32272,9,52,2009-12-27,51717.12,111,1,,,,,,TPCW
32300,13,52,2006-07-18,77461.38,134,0,,,,,,TPCW
32346,36,52,2005-11-05,31215.78,54,0,,,,,,TPCW
32395,33,52,2006-01-25,113879.79,197,0,,,,,,TPCW
32564,6,52,2008-11-12,41042.97,71,0,,,,,,TPCW
32582,14,52,2007-11-14,96537.69,167,0,,,,,,TPCW
32746,15,52,2008-03-02,95381.55,165,0,,,,,,TPCW
32761,20,52,2005-09-15,77461.38,134,0,,,,,,TPCW
32793,23,52,2009-11-10,107521.02,186,0,,,,,,TPCW
32861,17,52,2005-03-10,68790.33,119,0,,,,,,TPCW
32928,7,52,2008-06-05,93647.34,162,0,,,,,,TPCW
32932,6,52,2006-07-10,40464.9,70,0,,,,,,TPCW
33130,40,52,2009-11-06,72836.82,126,0,,,,,,TPCW
33350,14,52,2007-12-26,37574.55,65,0,,,,,,TPCW
33394,8,52,2008-05-03,24857.01,43,0,,,,,,TPCW
33461,11,52,2009-02-20,85554.36,148,0,,,,,,TPCW
33497,10,52,2005-09-01,68790.33,119,0,,,,,,TPCW
33579,31,52,2007-01-18,51448.23,89,0,,,,,,TPCW
33713,33,52,2006-05-01,16185.96,28,0,,,,,,TPCW
33741,30,52,2009-09-29,22544.73,39,0,,,,,,TPCW
33792,21,52,2008-05-14,92491.2,160,0,,,,,,TPCW
33858,13,52,2005-04-16,49714.02,86,0,,,,,,TPCW
33880,13,52,2006-09-10,36996.48,64,0,,,,,,TPCW
33908,2,52,2009-06-01,99428.04,172,0,,,,,,TPCW
33976,8,52,2007-10-11,65321.91,113,0,,,,,,TPCW
34161,31,52,2008-11-22,93069.27,161,0,,,,,,TPCW
34198,5,52,2009-10-04,63009.63,109,0,,,,,,TPCW
34237,14,52,2007-12-12,88444.71,153,0,,,,,,TPCW
34291,20,52,2008-05-09,46245.6,80,0,,,,,,TPCW
34328,8,52,2010-05-30,66478.05,115,0,,,,,,TPCW
34421,21,52,2006-01-23,56072.79,97,0,,,,,,TPCW
34455,30,52,2009-08-07,91913.13,159,0,,,,,,TPCW
34481,14,52,2007-10-12,8671.05,15,0,,,,,,TPCW
34486,14,52,2008-08-03,30637.71,53,0,,,,,,TPCW
34596,40,52,2005-08-01,56650.86,98,0,,,,,,TPCW
34710,20,52,2005-09-10,53760.51,93,0,,,,,,TPCW
34750,39,52,2010-05-30,63009.63,109,0,,,,,,TPCW
34779,38,52,2010-10-13,110989.44,192,0,,,,,,TPCW
34836,4,52,2007-06-20,41042.97,71,0,,,,,,TPCW
34851,26,52,2008-12-09,94803.48,164,0,,,,,,TPCW
34898,31,52,2005-06-25,101162.25,175,0,,,,,,TPCW
34970,12,52,2009-01-25,97115.76,168,0,,,,,,TPCW
34984,38,52,2009-02-11,59541.21,103,0,,,,,,TPCW
35062,10,52,2007-05-12,105208.74,182,0,,,,,,TPCW
35063,31,52,2006-12-28,65321.91,113,0,,,,,,TPCW
35072,35,52,2008-01-21,18498.24,32,0,,,,,,TPCW
35134,17,52,2008-06-30,113879.79,197,0,,,,,,TPCW
35166,10,52,2006-10-14,16764.03,29,0,,,,,,TPCW
35260,35,52,2005-11-20,53760.51,93,0,,,,,,TPCW
35301,12,52,2006-05-21,106942.95,185,0,,,,,,TPCW
35434,20,52,2006-06-18,73992.96,128,0,,,,,,TPCW
35459,26,52,2010-08-16,23700.87,41,0,,,,,,TPCW
35504,33,52,2007-07-13,19654.38,34,0,,,,,,TPCW
35593,26,52,2006-11-29,26013.15,45,0,,,,,,TPCW
35710,26,52,2006-02-06,68212.26,118,0,,,,,,TPCW
35769,40,52,2007-04-24,31215.78,54,0,,,,,,TPCW
35971,14,52,2007-06-08,96537.69,167,0,,,,,,TPCW
36030,14,52,2010-04-27,78617.52,136,0,,,,,,TPCW
36044,1,52,2007-10-23,109255.23,189,0,,,,,,TPCW
36091,28,52,2005-05-22,32371.92,56,0,,,,,,TPCW
36338,31,52,2007-09-01,58385.07,101,0,,,,,,TPCW
36344,28,52,2005-04-03,32371.92,56,0,,,,,,TPCW
36354,13,52,2009-04-18,68790.33,119,0,,,,,,TPCW
36478,27,52,2005-10-21,84976.29,147,0,,,,,,TPCW
36517,25,52,2009-06-07,113879.79,197,0,,,,,,TPCW
36583,2,52,2005-06-16,89022.78,154,0,,,,,,TPCW
36610,18,52,2007-05-03,86710.5,150,0,,,,,,TPCW
36615,32,52,2010-02-07,15607.89,27,0,,,,,,TPCW
36628,21,52,2006-09-22,95381.55,165,0,,,,,,TPCW
36664,30,52,2010-02-08,62431.56,108,0,,,,,,TPCW
36695,10,52,2010-06-07,57807,100,0,,,,,,TPCW
36737,4,52,2009-10-31,64165.77,111,0,,,,,,TPCW
36773,35,52,2010-02-02,18498.24,32,0,,,,,,TPCW
36861,32,52,2007-07-15,67056.12,116,0,,,,,,TPCW
36966,8,52,2009-10-10,26591.22,46,0,,,,,,TPCW
36991,33,52,2010-05-28,98849.97,171,0,,,,,,TPCW
37047,7,52,2009-08-14,93069.27,161,0,,,,,,TPCW
37120,24,52,2005-02-23,76305.24,132,0,,,,,,TPCW
37135,5,52,2005-02-15,11561.4,20,0,,,,,,TPCW
37199,8,52,2006-06-15,39308.76,68,0,,,,,,TPCW
37279,6,52,2007-12-01,96537.69,167,0,,,,,,TPCW
37336,38,52,2010-01-25,91335.06,158,0,,,,,,TPCW
37443,22,52,2007-03-17,98271.9,170,0,,,,,,TPCW
37449,31,52,2007-04-04,49135.95,85,0,,,,,,TPCW
37489,14,52,2005-10-30,83820.15,145,0,,,,,,TPCW
37509,33,52,2010-04-06,75149.1,130,0,,,,,,TPCW
37514,17,52,2010-04-08,41621.04,72,0,,,,,,TPCW
37547,9,52,2006-06-22,75727.17,131,0,,,,,,TPCW
37556,20,52,2008-02-09,30059.64,52,0,,,,,,TPCW
37685,18,52,2009-09-09,115035.93,199,0,,,,,,TPCW
37792,4,52,2009-08-03,27169.29,47,0,,,,,,TPCW
37885,12,52,2006-11-15,97693.83,169,0,,,,,,TPCW
37940,10,52,2007-02-15,112145.58,194,0,,,,,,TPCW
37956,26,52,2009-08-06,27169.29,47,0,,,,,,TPCW
37980,34,52,2007-03-22,69946.47,121,0,,,,,,TPCW
38015,38,52,2009-01-24,100584.18,174,0,,,,,,TPCW
38018,24,52,2009-02-02,67056.12,116,0,,,,,,TPCW
38085,27,52,2005-07-05,54916.65,95,0,,,,,,TPCW
38147,29,52,2006-09-24,37574.55,65,0,,,,,,TPCW
38245,17,52,2006-01-29,110411.37,191,0,,,,,,TPCW
38250,3,52,2006-05-10,18498.24,32,0,,,,,,TPCW
38320,5,52,2009-10-02,58385.07,101,0,,,,,,TPCW
38389,16,52,2006-05-10,82664.01,143,0,,,,,,TPCW
38456,27,52,2007-03-01,37574.55,65,0,,,,,,TPCW
38529,32,52,2010-04-23,36418.41,63,0,,,,,,TPCW
38560,1,52,2007-01-27,52604.37,91,0,,,,,,TPCW
38597,3,52,2007-11-13,13295.61,23,0,,,,,,TPCW
38598,4,52,2010-08-11,65321.91,113,0,,,,,,TPCW
38648,22,52,2006-06-05,56072.79,97,0,,,,,,TPCW
38662,18,52,2008-08-09,69368.4,120,0,,,,,,TPCW
38700,26,52,2010-01-25,12139.47,21,0,,,,,,TPCW
38743,39,52,2007-12-11,72258.75,125,0,,,,,,TPCW
38745,39,52,2009-10-26,93647.34,162,0,,,,,,TPCW
38749,18,52,2005-11-11,8092.98,14,0,,,,,,TPCW
38750,18,52,2006-11-11,85554.36,148,0,,,,,,TPCW
38795,33,52,2008-01-01,8671.05,15,0,,,,,,TPCW
38837,31,52,2008-07-12,103474.53,179,0,,,,,,TPCW
39037,15,52,2005-11-23,42777.18,74,0,,,,,,TPCW
39066,34,52,2010-03-30,57807,100,0,,,,,,TPCW
39107,25,52,2006-11-29,75149.1,130,0,,,,,,TPCW
39109,19,52,2008-07-10,80351.73,139,0,,,,,,TPCW
39159,31,52,2009-11-03,95381.55,165,0,,,,,,TPCW
39273,20,52,2008-03-04,39886.83,69,0,,,,,,TPCW
39283,14,52,2010-05-13,9827.19,17,0,,,,,,TPCW
39350,17,52,2008-12-09,76883.31,133,0,,,,,,TPCW
39354,3,52,2006-05-13,53182.44,92,0,,,,,,TPCW
39360,3,52,2010-03-14,12139.47,21,0,,,,,,TPCW
39415,10,52,2009-05-26,18498.24,32,0,,,,,,TPCW
39426,3,52,2005-10-25,75727.17,131,0,,,,,,TPCW
39585,22,52,2005-12-15,37574.55,65,0,,,,,,TPCW
39656,14,52,2007-11-25,45667.53,79,0,,,,,,TPCW
39659,14,52,2008-11-25,109833.3,190,0,,,,,,TPCW
39683,32,52,2009-01-14,18498.24,32,0,,,,,,TPCW
39715,27,52,2007-01-23,28903.5,50,0,,,,,,TPCW
39736,5,52,2005-01-24,88444.71,153,0,,,,,,TPCW
39846,8,52,2006-02-13,28903.5,50,0,,,,,,TPCW
39884,2,52,2006-03-31,105786.81,183,0,,,,,,TPCW
39921,10,52,2008-07-12,49135.95,85,0,,,,,,TPCW
39981,33,52,2007-10-19,53182.44,92,0,,,,,,TPCW
40044,22,52,2007-05-16,101740.32,176,0,,,,,,TPCW
40051,16,52,2007-05-22,91913.13,159,0,,,,,,TPCW
40141,26,52,2008-11-14,80351.73,139,0,,,,,,TPCW
40161,14,52,2006-04-16,8092.98,14,0,,,,,,TPCW
40283,35,52,2005-11-10,108099.09,187,0,,,,,,TPCW
40285,16,52,2008-09-02,9827.19,17,0,,,,,,TPCW
40358,19,52,2009-01-15,67634.19,117,0,,,,,,TPCW
40386,37,52,2007-02-04,79195.59,137,0,,,,,,TPCW
40390,18,52,2005-05-25,35840.34,62,0,,,,,,TPCW
40397,18,52,2008-05-25,76883.31,133,0,,,,,,TPCW
40439,6,52,2007-05-26,30059.64,52,0,,,,,,TPCW
40453,18,52,2005-06-03,103474.53,179,0,,,,,,TPCW
40494,15,52,2010-02-07,114457.86,198,0,,,,,,TPCW
40548,5,52,2007-12-09,109833.3,190,0,,,,,,TPCW
40712,28,52,2010-07-27,86132.43,149,0,,,,,,TPCW
40714,10,52,2009-07-19,12139.47,21,0,,,,,,TPCW
40832,36,52,2005-07-10,49714.02,86,0,,,,,,TPCW
40920,25,52,2008-05-26,65321.91,113,0,,,,,,TPCW
41159,39,52,2006-12-04,110411.37,191,0,,,,,,TPCW
41162,26,52,2006-05-18,43355.25,75,0,,,,,,TPCW
41163,26,52,2009-05-18,76883.31,133,0,,,,,,TPCW
41264,31,52,2009-08-06,93647.34,162,0,,,,,,TPCW
41464,1,52,2005-01-19,64743.84,112,0,,,,,,TPCW
41531,26,52,2008-08-17,88444.71,153,0,,,,,,TPCW
41578,17,52,2009-12-12,58963.14,102,0,,,,,,TPCW
41642,14,52,2005-11-26,57807,100,0,,,,,,TPCW
41670,2,52,2009-03-31,100584.18,174,0,,,,,,TPCW
41690,34,52,2005-05-21,53182.44,92,0,,,,,,TPCW
41738,38,52,2006-08-07,57228.93,99,0,,,,,,TPCW
41749,29,52,2007-02-24,42199.11,73,0,,,,,,TPCW
41866,3,52,2010-08-24,63587.7,110,0,,,,,,TPCW
41872,36,52,2010-01-14,108677.16,188,0,,,,,,TPCW
41873,18,52,2009-07-28,64743.84,112,0,,,,,,TPCW
41878,26,52,2009-11-18,87866.64,152,0,,,,,,TPCW
41889,17,52,2008-03-14,11561.4,20,0,,,,,,TPCW
41987,24,52,2010-07-25,90756.99,157,0,,,,,,TPCW
41996,9,52,2009-10-13,7514.91,13,0,,,,,,TPCW
42124,33,52,2009-10-21,20232.45,35,0,,,,,,TPCW
42151,38,52,2008-09-23,20232.45,35,0,,,,,,TPCW
42281,4,52,2007-01-31,68790.33,119,0,,,,,,TPCW
42322,34,52,2008-02-10,60119.28,104,0,,,,,,TPCW
42340,10,52,2005-06-09,28903.5,50,0,,,,,,TPCW
42377,30,52,2005-02-23,6936.84,12,0,,,,,,TPCW
42425,20,52,2006-01-10,51448.23,89,0,,,,,,TPCW
42528,7,52,2005-06-11,92491.2,160,0,,,,,,TPCW
42599,2,52,2006-09-18,86132.43,149,0,,,,,,TPCW
42628,37,52,2008-05-26,45089.46,78,0,,,,,,TPCW
42640,39,52,2008-12-23,8671.05,15,0,,,,,,TPCW
42694,15,52,2008-06-21,75727.17,131,0,,,,,,TPCW
42849,27,52,2006-10-26,78617.52,136,0,,,,,,TPCW
42870,35,52,2010-01-16,45667.53,79,0,,,,,,TPCW
42899,25,52,2006-04-06,83820.15,145,0,,,,,,TPCW
43004,36,52,2006-11-29,6936.84,12,0,,,,,,TPCW
43017,4,52,2009-01-05,23700.87,41,0,,,,,,TPCW
43089,25,52,2006-08-28,51448.23,89,0,,,,,,TPCW
43153,6,52,2007-11-20,58963.14,102,0,,,,,,TPCW
43176,15,52,2008-05-18,80929.8,140,0,,,,,,TPCW
43219,6,52,2009-04-01,114457.86,198,0,,,,,,TPCW
43418,16,52,2006-01-28,107521.02,186,0,,,,,,TPCW
43423,24,52,2005-07-18,114457.86,198,0,,,,,,TPCW
43446,3,52,2006-11-20,111567.51,193,0,,,,,,TPCW
43449,3,52,2008-10-24,41621.04,72,0,,,,,,TPCW
43673,13,52,2007-08-13,38730.69,67,0,,,,,,TPCW
43675,4,52,2005-04-14,65321.91,113,0,,,,,,TPCW
43691,10,52,2005-08-22,37574.55,65,0,,,,,,TPCW
43783,4,52,2007-06-13,35840.34,62,0,,,,,,TPCW
43918,40,52,2008-10-13,101740.32,176,0,,,,,,TPCW
44138,29,52,2009-10-03,115035.93,199,0,,,,,,TPCW
44180,18,52,2007-08-31,73992.96,128,0,,,,,,TPCW
44209,11,52,2005-08-11,104052.6,180,0,,,,,,TPCW
44478,16,52,2009-06-09,47979.81,83,0,,,,,,TPCW
44758,36,52,2010-05-25,88444.71,153,0,,,,,,TPCW
44766,36,52,2006-09-17,106364.88,184,0,,,,,,TPCW
44874,9,52,2008-06-29,20232.45,35,0,,,,,,TPCW
44901,13,52,2008-06-15,84976.29,147,0,,,,,,TPCW
44902,19,52,2009-03-04,104630.67,181,0,,,,,,TPCW
45099,8,52,2005-05-26,16185.96,28,0,,,,,,TPCW
