customer_SK,saleDate_SK,orderDate_SK,saleOrderAttributes_SK,amt,qty
32,46,51,21,86735.4,188
32,47,56,30,15552.5,127
32,48,72,17,9919.3,60
32,50,63,25,57810.7,115
32,52,80,23,43657.2,175
32,52,80,32,63767.8,128
32,53,68,24,47250.6,111
32,53,68,33,6445.4,11
32,55,54,20,51381.5,145
32,56,57,4,60133.5,330
32,58,77,24,48821.4,172
32,59,75,35,31919.3,193
32,60,70,3,110452.0,189
32,60,70,12,55761.9,131
32,61,73,8,33200.0,166
32,61,73,17,7595.7,46
32,62,80,22,44782.3,97
32,63,92,17,68271.5,134
32,63,92,35,51057.5,147
32,64,69,7,23659.0,80
32,64,69,25,100150.5,184
32,64,69,34,99619.7,176
32,66,76,25,142683.6,301
32,68,84,22,26623.9,61
32,68,84,31,45967.3,108
32,69,95,30,32400.3,162
32,71,83,1,39833.2,98
32,71,83,28,36064.0,122
32,72,85,5,117031.7,255
32,72,85,23,52262.2,215
32,73,83,4,16635.1,138
32,74,82,5,14509.5,49
32,74,82,14,37401.3,64
32,75,84,5,40889.8,149
32,77,84,36,100834.9,234
32,79,95,5,107450.5,190
32,81,80,25,96281.3,172
32,81,80,34,100530.3,259
32,82,101,7,21068.2,172
32,82,101,16,6298.4,25
32,82,101,25,87955.4,175
32,85,110,16,25805.3,94
32,87,116,35,23788.4,42
32,88,88,16,110445.2,189
32,88,88,25,38569.0,94
32,89,91,25,24846.3,84
32,89,91,34,25078.7,126
32,92,108,11,12665.4,63
32,93,102,14,6833.1,34
32,96,95,14,41458.6,95
32,96,95,23,83986.2,159
32,97,125,5,48895.7,169
32,98,106,6,24123.2,50
32,98,106,33,31747.2,158
32,99,110,11,49689.9,85
32,99,110,20,116795.1,251
32,99,110,29,26754.2,77
32,100,117,1,70008.1,171
32,100,117,19,115721.2,198
32,102,104,34,12196.3,62
32,104,127,18,69212.7,161
32,104,127,27,16920.7,86
32,105,134,24,79735.8,215
32,106,119,7,61137.5,120
32,107,136,24,34678.6,76
32,109,128,6,7946.5,14
32,110,115,20,69385.5,159
32,111,130,6,39788.4,200
32,111,130,24,47179.4,115
32,116,137,9,16896.6,53
32,116,137,27,17432.4,75
32,118,147,2,5610.7,13
32,118,147,20,20962.2,127
32,118,147,29,69981.4,187
32,119,133,31,64333.0,110
32,121,131,8,57865.2,222
32,124,148,20,8968.6,31
32,125,125,3,21497.6,108
32,125,125,12,20771.0,45
32,125,125,21,48875.2,169
32,126,147,2,19895.6,34
32,128,130,2,8782.2,32
32,129,128,9,6419.1,32
32,129,128,36,73209.3,172
32,130,154,25,21221.4,44
32,131,132,14,71890.5,123
32,131,132,32,43375.8,94
32,132,141,14,61531.9,150
32,133,145,8,6510.4,54
32,134,163,23,11927.7,59
32,135,156,5,6529.1,26
32,135,156,23,109813.1,194
32,136,136,7,56240.1,155
32,136,136,25,68852.6,123
32,137,161,14,24988.7,125
32,137,161,23,10708.6,53
32,137,161,32,133337.0,254
32,141,143,7,44281.6,155
32,143,142,5,37601.8,130
32,144,172,35,59066.4,128
32,147,154,19,12059.6,28
32,149,165,9,8451.9,69
32,149,165,36,6883.4,35
32,150,160,31,68301.4,267
32,151,154,7,36603.7,184
32,151,154,16,99155.1,240
32,151,154,34,13015.6,108
32,152,169,18,72556.4,190
32,153,178,21,9060.8,18
32,153,178,30,51685.1,112
32,155,170,28,44006.4,154
32,156,167,33,53505.1,185
32,157,171,2,30333.1,81
32,157,171,11,31670.0,63
32,157,171,20,34070.6,100
32,158,187,34,11701.3,20
32,159,184,15,7400.7,25
32,160,173,18,82101.7,161
32,160,173,36,128312.1,289
32,161,165,4,52249.7,184
32,163,186,30,18393.7,54
32,164,185,13,28934.2,60
32,164,185,22,39460.9,174
32,166,173,7,78542.4,180
32,166,173,34,48002.3,104
32,167,194,33,36957.8,125
32,169,168,11,31844.4,69
32,170,181,15,30393.3,193
32,171,199,20,51436.3,174
32,171,199,29,64099.7,132
32,173,191,35,21805.0,64
32,176,186,12,4524.2,23
32,177,193,15,49185.5,196
32,178,190,17,56958.4,164
32,179,193,12,25905.2,157
32,182,190,24,83124.2,163
32,184,199,13,25648.1,127
32,185,206,9,10158.1,37
32,185,206,27,22440.8,136
32,187,211,20,18695.2,33
32,188,205,15,43998.7,154
32,191,220,3,102435.4,183
32,192,216,33,10967.5,55
32,193,210,5,17392.3,70
32,194,200,16,48006.4,110
32,196,219,31,4687.9,17
32,197,199,11,49965.8,98
32,198,221,22,14199.8,33
32,199,213,15,30164.8,60
32,200,223,14,63226.0,137
32,201,217,29,6550.6,15
32,206,225,18,18762.2,54
32,206,225,27,22182.2,46
32,207,215,13,49713.4,146
32,207,215,22,20441.8,48
32,208,226,18,30767.7,75
32,209,221,9,53778.2,92
32,210,231,21,5455.7,27
32,211,228,26,37442.2,178
32,212,212,34,17704.3,78
32,213,221,5,108580.6,192
32,213,221,32,20533.8,50
32,214,217,8,37260.8,117
32,214,217,17,113600.4,212
32,217,237,5,48450.5,105
32,217,237,14,11930.8,28
32,217,237,32,12415.9,103
32,219,242,17,30105.0,101
32,220,219,5,21877.3,110
32,220,219,23,39723.3,171
32,221,244,1,20631.1,125
32,221,244,10,10075.9,34
32,221,244,19,4600.6,23
32,222,233,31,42900.5,94
32,224,250,4,49604.5,210
32,225,244,11,15363.6,93
32,227,230,11,77170.4,132
32,227,230,20,63125.7,108
32,227,230,29,83118.8,163
32,228,247,36,32417.0,163
32,231,236,14,52371.0,123
32,233,244,35,41921.9,167
32,235,251,28,24510.3,57
32,236,257,13,5449.0,16
32,237,259,18,10351.8,52
32,238,253,19,31617.0,106
32,239,250,7,17832.7,56
32,240,260,29,71320.2,126
32,242,255,5,5782.2,35
32,246,258,28,26600.2,75
32,248,255,12,31227.0,110
32,249,268,1,27207.7,94
32,249,268,28,22924.7,66
32,250,266,14,44447.8,179
32,251,258,35,4254.7,15
32,253,273,4,21132.3,77
32,253,273,13,78757.9,225
32,254,278,6,12315.7,53
32,254,278,33,47133.1,165
32,255,264,34,63616.7,148
32,256,267,5,12865.7,64
32,259,268,32,93812.0,184
32,260,276,16,37056.4,125
32,262,273,25,30262.6,183
32,263,285,4,23550.8,79
32,265,267,17,82196.7,165
32,265,267,26,14820.2,121
32,265,267,35,52027.5,114
32,269,285,26,65607.8,116
32,273,289,23,24645.7,49
32,274,279,14,81524.9,144
32,275,299,29,13207.7,80
32,278,280,21,75381.2,129
32,278,280,30,45729.2,161
32,280,292,31,27970.8,196
32,281,296,3,12778.9,55
32,281,296,12,25554.8,56
32,281,296,21,28327.4,95
32,283,294,22,40846.2,95
32,284,297,24,65460.0,112
32,284,297,33,39143.9,195
32,285,299,21,133544.4,308
32,285,299,30,28114.8,99
32,287,304,14,16570.8,66
32,288,306,2,43078.5,105
32,289,289,27,17542.2,30
32,291,308,17,140292.9,348
32,292,291,9,50082.3,147
32,293,304,17,4927.6,17
32,294,321,33,66677.1,161
32,295,303,32,53113.8,188
32,296,314,1,95293.9,163
32,297,299,23,62363.6,176
32,298,300,36,57729.9,102
32,299,320,19,108257.5,207
32,300,327,27,50740.7,149
32,300,327,36,2649.9,16
32,301,304,6,36731.4,183
32,302,325,8,15644.0,45
32,303,306,23,73332.9,131
32,304,332,35,13625.8,25
32,306,315,5,9995.8,43
32,306,315,14,80873.4,143
32,307,313,15,69460.6,200
32,307,313,33,16088.3,32
32,310,334,1,9905.0,82
32,310,334,19,34407.5,148
32,310,334,28,13117.0,107
32,311,339,10,100436.2,197
32,311,339,28,52813.7,97
32,312,339,1,23720.0,82
32,312,339,28,29393.3,147
32,313,336,27,85917.6,147
32,314,322,22,26861.8,94
32,316,338,25,39355.1,136
32,317,344,6,137231.1,381
32,319,327,13,15206.0,51
32,319,327,22,30628.9,135
32,320,348,12,22392.3,40
32,320,348,30,17022.2,39
32,321,333,2,18978.0,94
32,323,347,13,32513.0,197
32,324,334,3,33090.2,111
32,324,334,30,27814.1,139
32,325,351,27,28378.5,96
32,327,352,8,14649.8,63
32,328,352,21,70065.7,163
32,330,333,11,91480.6,182
32,330,333,29,6278.9,13
32,331,337,19,60673.5,119
32,332,333,9,51726.8,175
32,332,333,36,41961.2,169
32,333,333,34,55712.0,195
32,335,352,2,45702.3,160
32,337,338,4,20914.8,74
32,340,366,25,117765.5,401
32,341,346,1,33558.8,116
32,341,346,10,25163.6,128
32,342,361,6,33897.7,135
32,343,342,25,40698.7,204
32,344,350,25,3269.2,14
32,345,372,25,73230.5,147
32,351,372,14,57297.0,313
32,351,372,23,15674.1,128
32,352,370,24,16144.5,80
32,354,372,9,48029.4,141
32,355,361,23,26306.9,57
32,357,370,13,18064.8,44
32,357,370,22,38168.3,190
32,358,366,10,49166.2,230
32,358,366,19,19220.3,70
32,359,364,14,28317.2,114
32,360,372,26,22092.2,95
32,360,372,35,71091.9,190
32,361,383,34,17542.3,106
32,364,381,2,19721.7,69
32,366,389,3,42454.8,88
32,367,379,14,20893.1,105
32,367,379,23,27626.6,110
32,368,387,5,74728.2,150
32,369,375,10,82997.6,195
32,370,383,11,12541.5,42
32,370,383,20,92348.9,196
32,371,375,34,52917.8,129
32,373,385,18,72101.5,168
32,373,385,27,32752.7,56
32,374,391,31,48047.6,170
32,375,399,2,4001.5,20
32,375,399,11,11865.1,41
32,377,379,17,58905.0,185
32,377,379,35,10611.5,22
32,378,384,13,38212.2,120
32,379,405,17,11227.4,57
32,380,396,20,14572.3,74
32,382,392,22,70153.9,198
32,382,392,31,79963.0,157
32,383,382,26,17031.6,103
32,384,400,12,12348.4,29
32,385,401,35,17259.3,141
32,387,407,16,71931.6,169
32,388,389,4,57622.6,113
32,388,389,31,68474.9,183
32,390,419,34,58379.9,156
32,391,394,15,70633.7,239
32,392,394,26,42444.3,92
32,394,394,10,13004.2,66
32,394,394,19,53343.2,179
32,396,402,36,64367.6,172
32,397,404,4,97629.7,167
32,398,420,10,85828.6,186
32,399,427,34,60118.5,246
32,400,407,9,79094.9,184
32,402,417,10,87087.2,160
32,402,417,19,23303.7,82
32,403,408,24,7445.6,45
32,405,408,16,38762.9,193
32,407,411,7,69675.2,151
32,408,415,3,70707.0,146
32,411,439,11,21409.1,74
32,411,439,29,23968.5,41
32,414,415,24,99525.2,198
32,415,434,15,59096.4,116
32,418,432,12,102853.9,176
32,419,430,7,2154.1,13
32,420,446,4,19331.1,77
32,420,446,31,53845.6,118
32,421,449,27,69966.1,187
32,422,449,35,63676.5,138
32,423,444,35,82468.9,189
32,424,437,18,7239.9,59
32,425,441,10,23148.6,102
32,426,433,21,11082.3,27
32,427,438,2,12247.9,24
32,427,438,29,41510.7,183
32,429,436,10,27193.4,48
32,431,437,21,101466.6,207
32,432,444,17,51152.7,173
32,433,433,22,36513.6,89
32,434,439,34,43579.4,77
32,435,441,2,105914.7,300
32,436,451,36,56697.2,136
32,437,452,12,34933.1,174
32,438,467,18,62086.9,195
32,439,457,5,24142.8,85
32,440,462,13,19744.2,85
32,441,465,4,113999.6,195
32,442,448,23,102324.9,200
32,443,456,18,12937.0,65
32,445,463,2,2711.7,22
32,445,463,11,67683.4,191
32,447,468,7,34893.9,139
32,451,452,20,18742.8,66
32,452,464,11,68042.1,192
32,453,477,26,80026.8,254
32,453,477,35,50840.0,87
32,454,468,4,34047.9,83
32,455,476,35,8199.2,14
32,458,469,5,123221.2,304
32,459,469,31,25142.5,43
32,460,486,31,68284.9,148
32,461,484,13,41300.4,97
32,462,461,19,41854.1,84
32,463,477,20,54974.3,101
32,464,487,3,80042.1,166
32,464,487,21,61827.5,178
32,468,486,22,16398.9,82
32,468,486,31,20196.6,89
32,470,473,3,60026.1,116
32,470,473,21,5639.0,46
32,470,473,30,17625.9,71
32,471,487,23,37645.6,166
32,472,486,22,10645.1,25
32,474,489,6,3417.0,17
32,475,496,10,62091.6,195
32,475,496,19,57386.4,102
32,476,481,23,48160.3,194
32,477,483,8,33372.8,133
32,477,483,35,16170.7,98
32,479,490,32,27138.2,95
32,481,507,11,50280.4,86
32,481,507,29,4831.9,17
32,482,501,13,48911.1,96
32,482,501,22,9747.4,59
32,484,495,7,33349.8,96
32,484,495,16,14976.8,66
32,486,485,1,52806.1,124
32,486,485,19,43083.7,124
32,487,498,1,72911.5,247
32,490,513,9,46941.1,171
32,491,520,10,16440.8,33
32,491,520,28,23484.5,195
32,493,511,5,57233.0,192
32,493,511,32,38545.9,191
32,494,520,33,4020.6,20
32,496,504,30,21206.2,176
32,498,523,4,56222.0,198
32,500,526,16,20639.6,48
32,501,502,1,30714.6,103
32,501,502,28,60495.3,190
32,502,510,24,64693.4,152
32,505,517,15,46667.2,188
32,505,517,24,13847.9,49
32,507,511,31,45246.4,80
32,508,510,29,27070.9,85
32,509,516,5,2797.0,14
32,509,516,23,30567.7,54
32,510,512,16,9849.8,49
32,510,512,25,21934.2,48
32,511,512,21,8790.7,35
32,512,526,31,43704.9,153
32,513,513,32,94993.4,189
32,517,539,14,32829.8,167
32,517,539,32,4634.2,28
32,519,537,2,53391.4,117
32,519,537,20,54239.4,191
32,521,530,15,21051.5,36
32,522,524,26,97051.1,166
32,522,524,35,16430.1,40
32,523,549,4,3867.5,17
32,523,549,13,15906.3,56
32,524,531,11,13240.1,57
32,525,551,23,13388.4,81
32,526,542,15,31392.6,157
32,526,542,24,70274.6,154
32,527,556,7,23851.2,84
32,527,556,25,11402.4,57
32,527,556,34,66996.0,156
32,529,550,36,33718.7,99
32,531,545,10,100155.9,184
32,531,545,19,30671.5,156
32,532,538,28,21234.0,44
32,533,538,30,46194.4,155
32,535,557,30,4145.8,14
32,536,556,7,42916.1,89
32,539,559,12,9440.3,38
32,539,559,21,4540.9,23
32,540,562,25,47822.5,241
32,542,547,34,20446.6,72
32,544,569,29,15870.2,79
32,546,557,31,88837.1,152
32,548,569,13,21679.2,108
32,549,577,31,77463.1,182
32,550,576,9,4523.5,23
32,550,576,18,33530.2,167
32,551,568,14,39949.1,151
32,552,578,15,31382.8,68
32,553,561,14,14026.9,47
32,554,574,29,53205.1,180
32,555,578,16,51496.9,101
32,560,584,15,67636.8,290
32,562,590,15,60613.0,141
32,562,590,24,30956.0,109
32,563,565,4,20501.8,124
32,563,565,13,41033.1,100
32,564,593,27,44361.2,150
32,565,564,26,38231.0,154
32,565,564,35,31683.0,63
32,567,586,4,27434.6,96
32,567,586,22,83638.0,238
32,568,593,33,50085.4,92
32,569,578,8,5215.8,23
32,570,577,14,38642.2,69
32,571,579,29,88964.8,177
32,572,585,13,28220.3,171
32,577,578,28,30745.3,104
32,578,596,29,19223.9,70
32,579,586,18,2618.2,13
32,580,600,3,21835.7,94
32,581,591,7,38322.3,135
32,582,603,36,6952.9,24
32,583,596,7,16970.8,30
32,583,596,16,42125.6,98
32,583,596,34,27317.7,136
32,584,610,1,55574.8,160
32,585,595,18,20076.6,80
32,586,610,33,67741.2,133
32,587,611,6,35615.3,157
32,588,601,10,30748.5,112
32,588,601,19,14371.4,87
32,589,606,14,8691.6,43
32,592,594,1,134495.5,291
32,592,594,19,35399.3,178
32,592,594,28,46725.8,96
32,593,601,7,40723.3,81
32,593,601,16,78768.3,185
32,593,601,25,78341.8,134
32,594,595,9,77421.3,152
32,594,595,36,41044.5,181
32,595,612,5,41985.7,75
32,595,612,32,18394.0,67
32,596,621,10,28072.5,75
32,598,620,26,8194.6,14
32,599,623,36,62272.8,110
32,601,610,2,87663.0,190
32,602,607,26,17429.8,61
32,602,607,35,80937.3,143
32,603,613,12,85675.9,172
32,603,613,21,66623.4,114
32,603,613,30,68852.4,176
32,605,611,34,74750.5,155
32,608,633,18,15550.3,94
32,609,627,25,11068.3,26
32,610,610,16,24249.2,82
32,610,610,25,105194.5,186
32,610,610,34,26661.1,62
32,613,619,8,71088.9,190
32,614,638,33,103480.7,177
32,616,619,36,15194.9,92
32,618,631,17,34526.4,172
32,618,631,35,38890.7,216
32,619,629,8,11230.8,68
32,620,624,12,17984.6,33
32,620,624,30,46806.3,157
32,622,629,13,20838.6,106
32,622,629,31,152053.9,317
32,623,636,25,14194.5,50
32,624,651,22,112693.1,403
32,624,651,31,49772.8,114
32,625,629,17,10131.5,35
32,626,653,13,7347.1,60
32,628,640,31,23987.8,75
32,629,629,1,77211.0,155
32,629,629,19,13472.8,58
32,629,629,28,16465.3,44
32,630,641,30,41416.9,129
32,631,630,35,44926.8,113
32,632,635,23,7491.7,20
32,632,635,32,89431.1,196
32,633,651,12,2531.9,21
32,633,651,30,44829.5,155
32,634,647,24,69935.8,241
32,634,647,33,45631.9,134
32,635,660,4,23150.2,48
32,637,640,8,22767.4,189
32,637,640,26,13254.6,66
32,640,654,35,39728.4,78
32,642,653,15,10667.0,47
32,642,653,33,59023.5,101
32,643,654,1,35549.5,95
32,643,654,28,11887.2,21
32,645,671,6,49320.7,142
32,646,660,16,41895.1,96
32,646,660,25,8066.4,41
32,647,649,2,70356.3,138
32,647,649,29,36831.1,106
32,649,666,21,29808.8,100
32,649,666,30,6385.9,53
32,650,677,36,7456.9,30
32,652,659,28,67843.5,147
32,653,668,11,2964.1,10
32,654,667,5,16375.8,28
32,654,667,32,18360.0,111
32,655,656,30,9303.7,41
32,656,675,16,21775.4,96
32,656,675,25,22149.4,134
32,656,675,34,58817.6,199
32,657,673,16,33189.2,166
32,657,673,25,21655.2,37
32,657,673,34,70841.8,227
32,658,680,18,9247.1,29
32,658,680,36,31925.8,75
32,659,660,28,28216.8,171
32,660,671,2,8455.7,69
32,662,673,5,6879.7,25
32,662,673,14,64693.1,127
32,663,692,8,71997.1,165
32,663,692,35,96870.8,173
32,666,687,9,17396.4,142
32,666,687,27,108741.4,186
32,666,687,36,26652.8,134
32,669,669,31,37744.2,74
32,670,689,14,43231.6,153
32,671,683,27,32171.9,64
32,672,697,15,112255.0,192
32,672,697,24,40117.7,126
32,674,678,32,81666.9,190
32,675,675,20,9028.8,21
32,676,699,17,17940.5,149
32,676,699,35,104642.1,179
32,677,701,6,12006.5,60
32,678,687,23,6293.1,27
32,679,699,18,102046.8,395
32,680,690,10,6963.0,24
32,681,694,15,11744.5,71
32,682,693,15,10120.1,84
32,685,690,29,14458.2,72
32,686,702,2,57391.7,119
32,686,702,29,82587.8,179
32,687,690,5,23695.9,118
32,689,692,30,116296.0,199
32,690,707,10,72466.6,124
32,691,701,19,10706.5,53
32,693,694,23,45423.3,157
32,694,700,22,29440.3,148
32,695,710,11,78158.4,159
32,695,710,29,72324.8,142
32,698,710,1,62106.6,195
32,698,710,10,60299.0,121
32,698,710,19,25564.0,90
32,700,700,29,17609.0,62
32,701,728,29,40507.3,84
32,702,710,10,83592.9,143
32,703,729,4,28918.3,147
32,703,729,31,58470.0,165
32,704,712,30,23008.4,117
32,705,711,22,73204.5,172
32,705,711,31,28103.7,170
32,707,715,8,63934.7,113
32,707,715,35,54934.5,94
32,708,735,8,25404.2,127
32,709,719,33,16443.2,36
32,710,712,9,86524.8,153
32,710,712,18,37587.6,189
32,714,726,3,51923.9,122
32,714,726,21,10755.9,19
32,714,726,30,6494.5,53
32,716,745,26,7450.5,21
32,716,745,35,40972.0,202
32,717,718,4,9424.5,57
32,719,737,3,81036.7,235
32,719,737,12,43529.5,164
32,720,746,12,24077.8,56
32,723,743,10,54370.6,188
32,725,752,32,16119.8,71
32,728,752,10,22604.0,47
32,737,760,25,50722.5,176
32,739,758,12,11510.3,57
32,739,758,21,43836.6,88
32,740,750,1,11923.6,40
32,742,756,8,11846.5,59
32,742,756,35,11122.9,19
32,743,768,25,63588.5,155
32,746,745,22,48345.0,223
32,749,750,4,27310.8,77
32,749,750,31,83547.8,164
32,751,769,9,75968.0,130
32,751,769,18,72802.3,171
32,751,769,27,29308.4,92
32,752,753,8,23233.8,100
32,752,753,17,5647.9,46
32,752,753,26,37042.9,68
32,753,775,21,43686.5,176
32,755,765,7,27441.2,100
32,755,765,16,161082.2,464
32,755,765,25,28954.7,102
32,756,776,33,90421.9,208
32,757,768,1,31181.2,62
32,757,768,10,74750.4,155
32,757,768,28,4346.6,15
32,758,784,35,82573.6,194
32,759,768,1,83571.8,143
32,759,768,28,19002.0,95
32,760,775,8,9635.3,22
32,760,775,17,24888.1,44
32,762,783,23,48312.6,188
32,763,783,10,75293.6,165
32,763,783,28,67512.7,124
32,764,766,36,22287.4,78
32,765,789,23,25458.2,128
32,766,787,7,45602.8,78
32,766,787,25,81572.4,160
32,769,786,21,56134.9,123
32,771,796,9,29400.8,147
32,772,778,14,47256.7,111
32,772,778,23,83454.3,166
32,774,794,8,25378.8,55
32,774,794,17,23854.7,80
32,775,794,14,37405.7,149
32,777,776,5,84619.1,300
32,777,776,14,34007.4,173
32,778,795,17,31972.8,141
32,780,808,4,40367.5,178
32,780,808,22,42893.1,94
32,780,808,31,33031.8,59
32,781,786,15,37923.3,67
32,782,783,2,56285.6,197
32,784,792,22,83288.3,153
32,785,807,3,94658.1,190
32,786,805,12,28304.6,52
32,787,790,3,19753.1,62
32,787,790,21,17957.0,36
32,788,797,33,80339.2,157
32,789,798,16,39945.9,115
32,789,798,34,37856.0,128
32,792,803,7,64193.5,190
32,792,803,34,74404.1,148
32,793,808,2,16107.8,71
32,794,797,4,51708.4,160
32,796,813,31,4734.1,16
32,798,811,6,34154.2,136
32,799,802,19,37869.5,138
32,799,802,28,106946.7,183
32,800,822,26,5091.7,18
32,802,814,11,11389.5,49
32,803,827,15,45708.1,158
32,803,827,33,40073.7,146
32,804,820,19,5780.2,48
32,804,820,28,52010.9,121
32,805,810,21,14462.0,72
32,806,816,8,12328.4,61
32,806,816,17,68769.6,198
32,806,816,35,14635.1,25
32,807,829,10,8245.0,41
32,808,821,12,30289.1,122
32,809,828,34,58250.8,107
32,810,816,15,6265.1,31
32,810,816,24,23992.9,41
32,811,813,8,44070.5,149
32,811,813,17,30120.7,70
32,814,835,7,30473.6,86
32,815,824,16,15484.6,36
32,815,824,34,21993.7,110
32,816,837,28,74462.7,199
32,818,823,13,76559.5,131
32,824,849,34,99543.8,176
32,825,853,24,32647.3,94
32,826,852,7,15671.9,53
32,826,852,25,50722.4,118
32,827,834,11,19379.8,42
32,828,837,19,15334.9,78
32,829,843,24,49428.3,115
32,830,836,2,39805.1,125
32,832,840,9,44846.1,219
32,832,840,18,47590.7,103
32,834,847,18,7591.2,62
32,834,847,27,18612.2,93
32,836,850,2,82597.0,162
32,836,850,20,60325.0,120
32,838,843,20,99840.2,196
32,838,843,29,86512.0,148
32,839,859,24,63672.5,138
32,839,859,33,88455.7,158
32,840,862,17,24685.5,58
32,840,862,26,25882.5,73
32,840,862,35,11586.3,41
32,841,867,5,19716.4,161
32,841,867,32,7670.5,33
32,845,867,18,94520.2,196
32,845,867,27,102358.9,261
32,846,873,20,14126.2,70
32,849,868,12,20623.3,125
32,849,868,21,36604.7,86
32,849,868,30,16690.1,56
32,850,866,2,27820.8,98
32,850,866,20,23354.4,79
32,852,872,6,29945.5,73
32,852,872,15,16897.2,103
32,853,879,15,119745.1,226
32,853,879,33,22926.5,46
32,854,880,11,51261.4,137
32,855,857,21,71878.0,123
32,858,871,12,51078.9,150
32,859,880,7,27947.1,169
32,859,880,25,46789.9,244
32,860,860,7,49122.2,173
32,860,860,25,17673.9,61
32,860,860,34,15076.8,125
32,861,873,13,52270.9,96
32,861,873,31,46462.1,83
32,865,889,35,12937.2,57
32,866,869,17,44043.2,149
32,867,890,17,61157.6,133
32,868,875,7,14000.6,25
32,869,868,19,40331.6,69
32,869,868,28,52969.7,104
32,872,878,6,32277.1,113
32,872,878,24,57645.5,181
32,872,878,33,82433.7,164
32,874,875,11,103495.3,183
32,874,875,20,95795.9,176
32,874,875,29,21429.0,175
32,876,882,7,14732.8,26
32,877,905,2,43719.6,176
32,877,905,20,24278.3,57
32,877,905,29,43933.5,129
32,878,903,24,35472.0,120
32,878,903,33,23658.5,55
32,880,884,29,6043.0,30
32,883,883,28,6522.4,28
32,884,884,24,35747.5,178
32,888,908,13,56933.1,191
32,888,908,31,57490.2,126
32,889,917,9,56604.1,111
32,890,893,26,44313.5,108
32,890,893,35,102466.6,253
32,891,912,15,12746.5,31
32,891,912,24,64515.3,233
32,892,912,12,33040.2,97
32,892,912,30,29614.8,118
32,893,903,2,21106.9,85
32,893,903,20,87601.9,172
32,894,895,11,55632.5,157
32,894,895,20,82323.8,211
32,895,919,15,75388.5,129
32,897,905,5,42563.8,100
32,897,905,23,59127.0,158
32,902,917,31,16958.1,73
32,903,923,35,12731.2,104
32,904,917,31,95851.3,188
32,906,931,21,45426.3,183
32,906,931,30,23470.8,118
32,908,913,12,20114.4,40
32,909,915,11,3694.1,13
32,910,927,6,75911.2,149
32,912,928,7,57154.6,105
32,912,928,16,36100.7,106
32,912,928,34,9789.2,39
32,916,917,13,7782.0,47
32,916,917,22,59392.9,134
32,918,921,23,38183.8,192
32,922,940,35,29666.9,147
32,923,939,11,35766.7,120
32,923,939,20,57046.7,125
32,925,927,11,48656.7,196
32,926,934,8,13479.2,110
32,930,929,11,46537.7,102
32,931,937,23,34229.8,75
32,932,961,8,85505.6,234
32,933,956,18,17300.3,58
32,934,949,2,33676.2,90
32,936,947,5,43249.7,127
32,936,947,32,80882.2,143
32,938,944,11,49713.3,146
32,938,944,29,17445.4,59
32,939,962,18,83909.3,174
32,940,967,23,39669.9,106
32,941,970,34,9372.4,16
32,944,970,9,31012.3,113
32,944,970,27,38102.9,138
32,945,963,33,62695.1,112
32,948,972,21,22064.5,125
32,948,972,30,13991.7,98
32,950,954,9,14101.9,39
32,950,954,18,33633.2,74
32,952,969,4,4702.2,39
32,952,969,31,80928.4,161
32,955,973,18,111664.3,191
32,955,973,36,68317.2,134
32,956,965,18,6025.1,14
32,956,965,27,26889.7,48
32,957,971,4,82931.1,165
32,957,971,31,14825.1,48
32,958,964,26,26852.2,95
32,958,964,35,16675.4,48
32,959,976,1,33565.6,148
32,959,976,19,49676.4,103
32,960,972,27,24545.9,83
32,963,983,32,46621.4,101
32,965,965,9,8496.5,15
32,965,965,27,9032.8,21
32,965,965,36,96854.1,173
32,966,995,35,57563.7,169
32,968,993,7,29992.9,88
32,968,993,16,31038.5,188
32,968,993,25,37472.8,132
32,969,998,14,6616.9,54
32,969,998,32,105317.6,365
32,972,973,29,49880.0,116
32,973,979,14,21468.4,130
32,977,984,6,54169.6,126
32,978,995,4,50177.1,220
32,981,1009,3,50942.4,160
32,981,1009,12,31074.2,158
32,982,990,17,31048.0,125
32,984,995,10,95652.8,169
32,985,992,32,33374.4,133
32,987,1016,24,50941.3,100
32,988,992,8,27591.4,81
32,988,992,35,4146.6,13
32,989,1008,17,97629.2,196
32,989,1008,26,59541.8,218
32,990,1013,34,28529.6,145
32,995,1012,17,102391.8,260
32,995,1012,26,43667.9,201
32,996,1003,8,77493.6,152
32,996,1003,35,16646.3,136
32,997,1013,4,99938.0,196
32,997,1013,22,3618.3,30
32,998,1017,30,16870.0,84
32,999,1005,8,10700.2,53
32,1001,1024,24,23782.6,144
32,1003,1006,4,84161.2,144
32,1004,1005,10,45623.9,78
32,1004,1005,19,116619.5,330
32,1004,1005,28,31593.3,106
32,1007,1026,26,17079.0,85
32,1009,1010,3,23044.0,65
32,1009,1010,21,8445.8,34
32,1009,1010,30,32399.0,112
32,1010,1018,3,51489.5,118
32,1011,1016,20,27701.8,138
32,1012,1034,33,109937.5,278
32,1013,1018,14,4687.3,17
32,1013,1018,32,28773.3,174
32,1014,1032,29,14785.5,29
32,1015,1020,36,79085.9,164
32,1018,1034,28,39755.8,68
32,1019,1029,10,21417.1,42
32,1022,1038,17,32480.2,102
32,1023,1041,14,8184.6,36
32,1024,1049,16,30873.1,153
32,1025,1051,31,40453.8,125
32,1026,1035,5,3854.1,13
32,1028,1048,24,24877.7,87
32,1030,1042,15,34046.8,83
32,1032,1053,26,8077.0,40
